Date,Closing Price,Pair
3/20/18,1.3998,GBP_USD
3/21/18,1.4142,GBP_USD
3/22/18,1.4096,GBP_USD
3/23/18,1.4134,GBP_USD
3/26/18,1.4228,GBP_USD
3/27/18,1.4157,GBP_USD
3/28/18,1.4078,GBP_USD
3/29/18,1.4017,GBP_USD
3/30/18,1.4018,GBP_USD
4/02/18,1.4045,GBP_USD
4/03/18,1.4059,GBP_USD
4/04/18,1.4082,GBP_USD
4/05/18,1.4003,GBP_USD
4/06/18,1.4092,GBP_USD
4/09/18,1.4131,GBP_USD
4/10/18,1.4175,GBP_USD
4/11/18,1.4179,GBP_USD
4/12/18,1.4227,GBP_USD
4/13/18,1.4241,GBP_USD
4/16/18,1.4338,GBP_USD
4/17/18,1.4288,GBP_USD
4/18/18,1.4203,GBP_USD
4/19/18,1.4091,GBP_USD
4/20/18,1.4004,GBP_USD
4/23/18,1.3941,GBP_USD
4/24/18,1.3977,GBP_USD
4/25/18,1.3931,GBP_USD
4/26/18,1.3916,GBP_USD
4/27/18,1.378,GBP_USD
4/30/18,1.3772,GBP_USD
5/01/18,1.3614,GBP_USD
5/02/18,1.3578,GBP_USD
5/03/18,1.3576,GBP_USD
5/04/18,1.3533,GBP_USD
5/07/18,1.3557,GBP_USD
5/08/18,1.3546,GBP_USD
5/09/18,1.3546,GBP_USD
5/10/18,1.3517,GBP_USD
5/11/18,1.3543,GBP_USD
5/14/18,1.3556,GBP_USD
5/15/18,1.3506,GBP_USD
5/16/18,1.3488,GBP_USD
5/17/18,1.3517,GBP_USD
5/18/18,1.3474,GBP_USD
5/21/18,1.3431,GBP_USD
5/22/18,1.3436,GBP_USD
5/23/18,1.3349,GBP_USD
5/24/18,1.3381,GBP_USD
5/25/18,1.3309,GBP_USD
5/28/18,1.3314,GBP_USD
5/29/18,1.3254,GBP_USD
5/30/18,1.3292,GBP_USD
5/31/18,1.33,GBP_USD
6/01/18,1.3348,GBP_USD
6/04/18,1.3313,GBP_USD
6/05/18,1.3397,GBP_USD
6/06/18,1.3413,GBP_USD
6/07/18,1.3422,GBP_USD
6/08/18,1.3412,GBP_USD
6/11/18,1.3375,GBP_USD
6/12/18,1.3372,GBP_USD
6/13/18,1.3376,GBP_USD
6/14/18,1.3262,GBP_USD
6/15/18,1.3285,GBP_USD
6/18/18,1.3244,GBP_USD
6/19/18,1.318,GBP_USD
6/20/18,1.3173,GBP_USD
6/21/18,1.3252,GBP_USD
6/22/18,1.327,GBP_USD
6/25/18,1.3277,GBP_USD
6/26/18,1.3228,GBP_USD
6/27/18,1.3113,GBP_USD
6/28/18,1.3078,GBP_USD
6/29/18,1.3209,GBP_USD
7/02/18,1.3143,GBP_USD
7/03/18,1.3193,GBP_USD
7/04/18,1.3233,GBP_USD
7/05/18,1.3227,GBP_USD
7/06/18,1.3285,GBP_USD
7/09/18,1.3259,GBP_USD
7/10/18,1.3276,GBP_USD
7/11/18,1.3205,GBP_USD
7/12/18,1.3206,GBP_USD
7/13/18,1.3235,GBP_USD
7/16/18,1.3236,GBP_USD
7/17/18,1.3115,GBP_USD
7/18/18,1.3069,GBP_USD
7/19/18,1.3014,GBP_USD
7/20/18,1.3134,GBP_USD
7/23/18,1.3102,GBP_USD
7/24/18,1.3145,GBP_USD
7/25/18,1.3189,GBP_USD
7/26/18,1.3109,GBP_USD
7/27/18,1.3104,GBP_USD
7/30/18,1.3133,GBP_USD
7/31/18,1.3127,GBP_USD
8/01/18,1.3126,GBP_USD
8/02/18,1.3018,GBP_USD
8/03/18,1.3008,GBP_USD
8/06/18,1.2943,GBP_USD
8/07/18,1.2939,GBP_USD
8/08/18,1.2881,GBP_USD
8/09/18,1.2824,GBP_USD
8/10/18,1.2769,GBP_USD
8/13/18,1.2768,GBP_USD
8/14/18,1.2725,GBP_USD
8/15/18,1.2698,GBP_USD
8/16/18,1.2719,GBP_USD
8/17/18,1.2752,GBP_USD
8/20/18,1.2798,GBP_USD
8/21/18,1.2901,GBP_USD
8/22/18,1.2911,GBP_USD
8/23/18,1.2812,GBP_USD
8/24/18,1.2845,GBP_USD
8/27/18,1.2893,GBP_USD
8/28/18,1.2877,GBP_USD
8/29/18,1.3027,GBP_USD
8/30/18,1.301,GBP_USD
8/31/18,1.2963,GBP_USD
9/03/18,1.2872,GBP_USD
9/04/18,1.2856,GBP_USD
9/05/18,1.2904,GBP_USD
9/06/18,1.2932,GBP_USD
9/07/18,1.2924,GBP_USD
9/10/18,1.3027,GBP_USD
9/11/18,1.3035,GBP_USD
9/12/18,1.3048,GBP_USD
9/13/18,1.3107,GBP_USD
9/14/18,1.3068,GBP_USD
9/17/18,1.3158,GBP_USD
9/18/18,1.3149,GBP_USD
9/19/18,1.3144,GBP_USD
9/20/18,1.3267,GBP_USD
9/21/18,1.3077,GBP_USD
9/24/18,1.3121,GBP_USD
9/25/18,1.3183,GBP_USD
9/26/18,1.317,GBP_USD
9/27/18,1.3082,GBP_USD
9/28/18,1.3031,GBP_USD
10/01/18,1.3043,GBP_USD
10/02/18,1.2979,GBP_USD
10/03/18,1.294,GBP_USD
10/04/18,1.302,GBP_USD
10/05/18,1.3123,GBP_USD
10/08/18,1.309,GBP_USD
10/09/18,1.3144,GBP_USD
10/10/18,1.3196,GBP_USD
10/11/18,1.3236,GBP_USD
10/12/18,1.3155,GBP_USD
10/15/18,1.3153,GBP_USD
10/16/18,1.3187,GBP_USD
10/17/18,1.3115,GBP_USD
10/18/18,1.3018,GBP_USD
10/19/18,1.3072,GBP_USD
10/22/18,1.2962,GBP_USD
10/23/18,1.2983,GBP_USD
10/24/18,1.2881,GBP_USD
10/25/18,1.2817,GBP_USD
10/26/18,1.2833,GBP_USD
10/29/18,1.2793,GBP_USD
10/30/18,1.2707,GBP_USD
10/31/18,1.2766,GBP_USD
11/01/18,1.3011,GBP_USD
11/02/18,1.2973,GBP_USD
11/05/18,1.3042,GBP_USD
11/06/18,1.3098,GBP_USD
11/07/18,1.3126,GBP_USD
11/08/18,1.3061,GBP_USD
11/09/18,1.2976,GBP_USD
11/12/18,1.2849,GBP_USD
11/13/18,1.2974,GBP_USD
11/14/18,1.2996,GBP_USD
11/15/18,1.2776,GBP_USD
11/16/18,1.2839,GBP_USD
11/19/18,1.2851,GBP_USD
11/20/18,1.2788,GBP_USD
11/21/18,1.2777,GBP_USD
11/22/18,1.2878,GBP_USD
11/23/18,1.2814,GBP_USD
11/26/18,1.2834,GBP_USD
11/27/18,1.275,GBP_USD
11/28/18,1.2825,GBP_USD
11/29/18,1.2794,GBP_USD
11/30/18,1.2752,GBP_USD
12/03/18,1.2724,GBP_USD
12/04/18,1.272,GBP_USD
12/05/18,1.2733,GBP_USD
12/06/18,1.2785,GBP_USD
12/07/18,1.2729,GBP_USD
12/10/18,1.2561,GBP_USD
12/11/18,1.2486,GBP_USD
12/12/18,1.2631,GBP_USD
12/13/18,1.2657,GBP_USD
12/14/18,1.2584,GBP_USD
12/17/18,1.2627,GBP_USD
12/18/18,1.2647,GBP_USD
12/19/18,1.261,GBP_USD
12/20/18,1.2657,GBP_USD
12/21/18,1.2631,GBP_USD
12/24/18,1.2724,GBP_USD
12/25/18,1.2687,GBP_USD
12/26/18,1.2634,GBP_USD
12/27/18,1.2644,GBP_USD
12/28/18,1.2707,GBP_USD
12/31/18,1.2759,GBP_USD
1/01/19,1.2752,GBP_USD
1/02/19,1.261,GBP_USD
1/03/19,1.2633,GBP_USD
1/04/19,1.2728,GBP_USD
1/07/19,1.278,GBP_USD
1/08/19,1.2719,GBP_USD
1/09/19,1.279,GBP_USD
1/10/19,1.2749,GBP_USD
1/11/19,1.2843,GBP_USD
1/14/19,1.2865,GBP_USD
1/15/19,1.286,GBP_USD
1/16/19,1.2883,GBP_USD
1/17/19,1.2987,GBP_USD
1/18/19,1.2875,GBP_USD
1/21/19,1.2893,GBP_USD
1/22/19,1.2958,GBP_USD
1/23/19,1.307,GBP_USD
1/24/19,1.3066,GBP_USD
1/25/19,1.3203,GBP_USD
1/28/19,1.3164,GBP_USD
1/29/19,1.3069,GBP_USD
1/30/19,1.3116,GBP_USD
1/31/19,1.3102,GBP_USD
2/01/19,1.3086,GBP_USD
2/04/19,1.3037,GBP_USD
2/05/19,1.2944,GBP_USD
2/06/19,1.2934,GBP_USD
2/07/19,1.2955,GBP_USD
2/08/19,1.2948,GBP_USD
2/11/19,1.2851,GBP_USD
2/12/19,1.2892,GBP_USD
2/13/19,1.2846,GBP_USD
2/14/19,1.2813,GBP_USD
2/15/19,1.2891,GBP_USD
2/18/19,1.2924,GBP_USD
2/19/19,1.3064,GBP_USD
2/20/19,1.3051,GBP_USD
2/21/19,1.3052,GBP_USD
2/22/19,1.3054,GBP_USD
2/25/19,1.3097,GBP_USD
2/26/19,1.3251,GBP_USD
2/27/19,1.331,GBP_USD
2/28/19,1.3263,GBP_USD
3/01/19,1.3204,GBP_USD
3/04/19,1.3189,GBP_USD
3/05/19,1.3178,GBP_USD
3/06/19,1.317,GBP_USD
3/07/19,1.3085,GBP_USD
3/08/19,1.3017,GBP_USD
3/11/19,1.3153,GBP_USD
3/12/19,1.3075,GBP_USD
3/13/19,1.3339,GBP_USD
3/14/19,1.3241,GBP_USD
3/15/19,1.3291,GBP_USD
3/18/19,1.3257,GBP_USD
3/19/19,1.3269,GBP_USD
3/20/19,1.3197,GBP_USD
3/21/19,1.3109,GBP_USD
3/22/19,1.3212,GBP_USD
3/25/19,1.3204,GBP_USD
3/26/19,1.3209,GBP_USD
3/27/19,1.3192,GBP_USD
3/28/19,1.3044,GBP_USD
3/29/19,1.3033,GBP_USD
4/01/19,1.3101,GBP_USD
4/02/19,1.3129,GBP_USD
4/03/19,1.3161,GBP_USD
4/04/19,1.3078,GBP_USD
4/05/19,1.3037,GBP_USD
4/08/19,1.3064,GBP_USD
4/09/19,1.3062,GBP_USD
4/10/19,1.3092,GBP_USD
4/11/19,1.3056,GBP_USD
4/12/19,1.3083,GBP_USD
4/15/19,1.3099,GBP_USD
4/16/19,1.3049,GBP_USD
4/17/19,1.3046,GBP_USD
4/18/19,1.2998,GBP_USD
4/19/19,1.2993,GBP_USD
4/22/19,1.2985,GBP_USD
4/23/19,1.2938,GBP_USD
4/24/19,1.2902,GBP_USD
4/25/19,1.2899,GBP_USD
4/26/19,1.2919,GBP_USD
4/29/19,1.2937,GBP_USD
4/30/19,1.3034,GBP_USD
5/01/19,1.305,GBP_USD
5/02/19,1.3035,GBP_USD
5/03/19,1.3174,GBP_USD
5/06/19,1.3097,GBP_USD
5/07/19,1.3075,GBP_USD
5/08/19,1.3009,GBP_USD
5/09/19,1.3015,GBP_USD
5/10/19,1.3,GBP_USD
5/13/19,1.2957,GBP_USD
5/14/19,1.2907,GBP_USD
5/15/19,1.2851,GBP_USD
5/16/19,1.2797,GBP_USD
5/17/19,1.272,GBP_USD
5/20/19,1.2727,GBP_USD
5/21/19,1.2707,GBP_USD
5/22/19,1.2662,GBP_USD
5/23/19,1.2656,GBP_USD
5/24/19,1.2713,GBP_USD
5/27/19,1.2678,GBP_USD
5/28/19,1.2653,GBP_USD
5/29/19,1.2628,GBP_USD
5/30/19,1.2608,GBP_USD
5/31/19,1.2632,GBP_USD
6/03/19,1.2665,GBP_USD
6/04/19,1.2698,GBP_USD
6/05/19,1.2686,GBP_USD
6/06/19,1.27,GBP_USD
6/07/19,1.2736,GBP_USD
6/10/19,1.2686,GBP_USD
6/11/19,1.2724,GBP_USD
6/12/19,1.2689,GBP_USD
6/13/19,1.2674,GBP_USD
6/14/19,1.2592,GBP_USD
6/17/19,1.2534,GBP_USD
6/18/19,1.2557,GBP_USD
6/19/19,1.2641,GBP_USD
6/20/19,1.2701,GBP_USD
6/21/19,1.2742,GBP_USD
6/24/19,1.274,GBP_USD
6/25/19,1.2699,GBP_USD
6/26/19,1.269,GBP_USD
6/27/19,1.2676,GBP_USD
6/28/19,1.2695,GBP_USD
7/01/19,1.264,GBP_USD
7/02/19,1.2593,GBP_USD
7/03/19,1.2573,GBP_USD
7/04/19,1.2579,GBP_USD
7/05/19,1.2525,GBP_USD
7/08/19,1.2512,GBP_USD
7/09/19,1.2467,GBP_USD
7/10/19,1.2501,GBP_USD
7/11/19,1.2521,GBP_USD
7/12/19,1.2575,GBP_USD
7/15/19,1.2516,GBP_USD
7/16/19,1.2407,GBP_USD
7/17/19,1.2432,GBP_USD
7/18/19,1.2548,GBP_USD
7/19/19,1.2502,GBP_USD
7/22/19,1.2476,GBP_USD
7/23/19,1.2438,GBP_USD
7/24/19,1.2483,GBP_USD
7/25/19,1.2456,GBP_USD
7/26/19,1.2383,GBP_USD
7/29/19,1.2219,GBP_USD
7/30/19,1.2151,GBP_USD
7/31/19,1.2159,GBP_USD
8/01/19,1.2133,GBP_USD
8/02/19,1.2155,GBP_USD
8/05/19,1.2143,GBP_USD
8/06/19,1.2168,GBP_USD
8/07/19,1.2142,GBP_USD
8/08/19,1.2132,GBP_USD
8/09/19,1.2037,GBP_USD
8/12/19,1.2075,GBP_USD
8/13/19,1.206,GBP_USD
8/14/19,1.2061,GBP_USD
8/15/19,1.2086,GBP_USD
8/16/19,1.215,GBP_USD
8/19/19,1.2127,GBP_USD
8/20/19,1.217,GBP_USD
8/21/19,1.2128,GBP_USD
8/22/19,1.2252,GBP_USD
8/23/19,1.2279,GBP_USD
8/26/19,1.2217,GBP_USD
8/27/19,1.2289,GBP_USD
8/28/19,1.2211,GBP_USD
8/29/19,1.219,GBP_USD
8/30/19,1.2158,GBP_USD
9/02/19,1.2068,GBP_USD
9/03/19,1.2086,GBP_USD
9/04/19,1.2252,GBP_USD
9/05/19,1.2331,GBP_USD
9/06/19,1.2282,GBP_USD
9/09/19,1.2347,GBP_USD
9/10/19,1.2348,GBP_USD
9/11/19,1.2328,GBP_USD
9/12/19,1.2334,GBP_USD
9/13/19,1.2502,GBP_USD
9/16/19,1.243,GBP_USD
9/17/19,1.2502,GBP_USD
9/18/19,1.2472,GBP_USD
9/19/19,1.2526,GBP_USD
9/20/19,1.2479,GBP_USD
9/23/19,1.2431,GBP_USD
9/24/19,1.249,GBP_USD
9/25/19,1.2351,GBP_USD
9/26/19,1.2323,GBP_USD
9/27/19,1.2289,GBP_USD
9/30/19,1.2289,GBP_USD
10/01/19,1.2303,GBP_USD
10/02/19,1.2302,GBP_USD
10/03/19,1.2329,GBP_USD
10/04/19,1.2333,GBP_USD
10/07/19,1.2292,GBP_USD
10/08/19,1.2219,GBP_USD
10/09/19,1.2206,GBP_USD
10/10/19,1.2443,GBP_USD
10/11/19,1.2649,GBP_USD
10/14/19,1.2608,GBP_USD
10/15/19,1.2788,GBP_USD
10/16/19,1.2832,GBP_USD
10/17/19,1.289,GBP_USD
10/18/19,1.2973,GBP_USD
10/21/19,1.296,GBP_USD
10/22/19,1.2873,GBP_USD
10/23/19,1.2918,GBP_USD
10/24/19,1.2852,GBP_USD
10/25/19,1.2823,GBP_USD
10/28/19,1.2865,GBP_USD
10/29/19,1.2867,GBP_USD
10/30/19,1.2903,GBP_USD
10/31/19,1.2942,GBP_USD
11/01/19,1.2935,GBP_USD
11/04/19,1.2884,GBP_USD
11/05/19,1.2885,GBP_USD
11/06/19,1.2852,GBP_USD
11/07/19,1.2814,GBP_USD
11/08/19,1.2772,GBP_USD
11/11/19,1.2854,GBP_USD
11/12/19,1.2845,GBP_USD
11/13/19,1.2851,GBP_USD
11/14/19,1.2881,GBP_USD
11/15/19,1.2901,GBP_USD
11/18/19,1.2954,GBP_USD
11/19/19,1.2926,GBP_USD
11/20/19,1.2924,GBP_USD
11/21/19,1.2914,GBP_USD
11/22/19,1.2832,GBP_USD
11/25/19,1.2899,GBP_USD
11/26/19,1.2867,GBP_USD
11/27/19,1.2922,GBP_USD
11/28/19,1.2913,GBP_USD
11/29/19,1.2934,GBP_USD
12/02/19,1.2937,GBP_USD
12/03/19,1.2994,GBP_USD
12/04/19,1.3104,GBP_USD
12/05/19,1.3157,GBP_USD
12/06/19,1.3137,GBP_USD
12/09/19,1.3145,GBP_USD
12/10/19,1.3156,GBP_USD
12/11/19,1.3195,GBP_USD
12/12/19,1.3164,GBP_USD
12/13/19,1.3326,GBP_USD
12/16/19,1.3331,GBP_USD
12/17/19,1.313,GBP_USD
12/18/19,1.3078,GBP_USD
12/19/19,1.3009,GBP_USD
12/20/19,1.3004,GBP_USD
12/23/19,1.2935,GBP_USD
12/24/19,1.2946,GBP_USD
12/25/19,1.2961,GBP_USD
12/26/19,1.2993,GBP_USD
12/27/19,1.3077,GBP_USD
12/30/19,1.3115,GBP_USD
12/31/19,1.3261,GBP_USD
1/01/20,1.3255,GBP_USD
1/02/20,1.3146,GBP_USD
1/03/20,1.3088,GBP_USD
1/06/20,1.3169,GBP_USD
1/07/20,1.3125,GBP_USD
1/08/20,1.3105,GBP_USD
12/08/00,8.2769,USD_CNY
12/11/00,8.2773,USD_CNY
12/12/00,8.2771,USD_CNY
12/13/00,8.277,USD_CNY
12/14/00,8.2768,USD_CNY
12/15/00,8.2768,USD_CNY
12/18/00,8.2774,USD_CNY
12/19/00,8.2772,USD_CNY
12/20/00,8.2769,USD_CNY
12/21/00,8.2768,USD_CNY
12/22/00,8.2777,USD_CNY
12/25/00,8.277,USD_CNY
12/26/00,8.2769,USD_CNY
12/27/00,8.277,USD_CNY
12/28/00,8.2781,USD_CNY
12/29/00,8.2774,USD_CNY
1/02/01,8.2779,USD_CNY
1/03/01,8.2773,USD_CNY
1/04/01,8.2781,USD_CNY
1/05/01,8.2775,USD_CNY
1/08/01,8.2778,USD_CNY
1/09/01,8.2771,USD_CNY
1/10/01,8.2769,USD_CNY
1/11/01,8.2767,USD_CNY
1/12/01,8.2768,USD_CNY
1/15/01,8.2767,USD_CNY
1/16/01,8.2766,USD_CNY
1/17/01,8.2764,USD_CNY
1/18/01,8.2764,USD_CNY
1/19/01,8.2764,USD_CNY
1/22/01,8.2782,USD_CNY
1/23/01,8.2786,USD_CNY
1/24/01,8.2786,USD_CNY
1/25/01,8.2786,USD_CNY
1/26/01,8.2786,USD_CNY
1/29/01,8.2786,USD_CNY
1/30/01,8.2786,USD_CNY
1/31/01,8.2781,USD_CNY
2/01/01,8.2772,USD_CNY
2/02/01,8.2774,USD_CNY
2/05/01,8.277,USD_CNY
2/06/01,8.2766,USD_CNY
2/07/01,8.2765,USD_CNY
2/08/01,8.2763,USD_CNY
2/09/01,8.2764,USD_CNY
2/12/01,8.2774,USD_CNY
2/13/01,8.2765,USD_CNY
2/14/01,8.2764,USD_CNY
2/15/01,8.2772,USD_CNY
2/16/01,8.277,USD_CNY
2/19/01,8.2766,USD_CNY
2/20/01,8.2767,USD_CNY
2/21/01,8.2772,USD_CNY
2/22/01,8.2769,USD_CNY
2/23/01,8.2774,USD_CNY
2/26/01,8.2776,USD_CNY
2/27/01,8.2781,USD_CNY
2/28/01,8.2783,USD_CNY
3/01/01,8.2778,USD_CNY
3/02/01,8.2782,USD_CNY
3/05/01,8.2777,USD_CNY
3/06/01,8.2778,USD_CNY
3/07/01,8.2773,USD_CNY
3/08/01,8.277,USD_CNY
3/09/01,8.2774,USD_CNY
3/12/01,8.2784,USD_CNY
3/13/01,8.2783,USD_CNY
3/14/01,8.2778,USD_CNY
3/15/01,8.2776,USD_CNY
3/16/01,8.2771,USD_CNY
3/19/01,8.2772,USD_CNY
3/20/01,8.2772,USD_CNY
3/21/01,8.2771,USD_CNY
3/22/01,8.2768,USD_CNY
3/23/01,8.2773,USD_CNY
3/26/01,8.2771,USD_CNY
3/27/01,8.2773,USD_CNY
3/28/01,8.2777,USD_CNY
3/29/01,8.2779,USD_CNY
3/30/01,8.2777,USD_CNY
4/02/01,8.2776,USD_CNY
4/03/01,8.2772,USD_CNY
4/04/01,8.2771,USD_CNY
4/05/01,8.2768,USD_CNY
4/06/01,8.2767,USD_CNY
4/09/01,8.277,USD_CNY
4/10/01,8.2769,USD_CNY
4/11/01,8.2769,USD_CNY
4/12/01,8.2772,USD_CNY
4/13/01,8.2769,USD_CNY
4/16/01,8.2769,USD_CNY
4/17/01,8.2775,USD_CNY
4/18/01,8.2775,USD_CNY
4/19/01,8.2773,USD_CNY
4/20/01,8.2775,USD_CNY
4/23/01,8.277,USD_CNY
4/24/01,8.2769,USD_CNY
4/25/01,8.2767,USD_CNY
4/26/01,8.2769,USD_CNY
4/27/01,8.2773,USD_CNY
4/30/01,8.2774,USD_CNY
5/01/01,8.2774,USD_CNY
5/02/01,8.2774,USD_CNY
5/03/01,8.2774,USD_CNY
5/04/01,8.2774,USD_CNY
5/07/01,8.2774,USD_CNY
5/08/01,8.2785,USD_CNY
5/09/01,8.2775,USD_CNY
5/10/01,8.2771,USD_CNY
5/11/01,8.2771,USD_CNY
5/14/01,8.2771,USD_CNY
5/15/01,8.2769,USD_CNY
5/16/01,8.2769,USD_CNY
5/17/01,8.2767,USD_CNY
5/18/01,8.2768,USD_CNY
5/21/01,8.2778,USD_CNY
5/22/01,8.2774,USD_CNY
5/23/01,8.2771,USD_CNY
5/24/01,8.277,USD_CNY
5/25/01,8.2771,USD_CNY
5/28/01,8.2768,USD_CNY
5/29/01,8.2768,USD_CNY
5/30/01,8.2777,USD_CNY
5/31/01,8.277,USD_CNY
6/01/01,8.2777,USD_CNY
6/04/01,8.277,USD_CNY
6/05/01,8.2769,USD_CNY
6/06/01,8.2772,USD_CNY
6/07/01,8.2767,USD_CNY
6/08/01,8.2767,USD_CNY
6/11/01,8.2767,USD_CNY
6/12/01,8.2771,USD_CNY
6/13/01,8.2779,USD_CNY
6/14/01,8.2773,USD_CNY
6/15/01,8.277,USD_CNY
6/18/01,8.277,USD_CNY
6/19/01,8.2779,USD_CNY
6/20/01,8.277,USD_CNY
6/21/01,8.2769,USD_CNY
6/22/01,8.2767,USD_CNY
6/25/01,8.2768,USD_CNY
6/26/01,8.2768,USD_CNY
6/27/01,8.2768,USD_CNY
6/28/01,8.277,USD_CNY
6/29/01,8.2767,USD_CNY
7/02/01,8.277,USD_CNY
7/03/01,8.2767,USD_CNY
7/04/01,8.2769,USD_CNY
7/05/01,8.2767,USD_CNY
7/06/01,8.2768,USD_CNY
7/09/01,8.2767,USD_CNY
7/10/01,8.277,USD_CNY
7/11/01,8.2769,USD_CNY
7/12/01,8.2769,USD_CNY
7/13/01,8.2767,USD_CNY
7/16/01,8.2767,USD_CNY
7/17/01,8.2769,USD_CNY
7/18/01,8.277,USD_CNY
7/19/01,8.2768,USD_CNY
7/20/01,8.2768,USD_CNY
7/23/01,8.277,USD_CNY
7/24/01,8.2773,USD_CNY
7/25/01,8.277,USD_CNY
7/26/01,8.2771,USD_CNY
7/27/01,8.277,USD_CNY
7/30/01,8.2767,USD_CNY
7/31/01,8.277,USD_CNY
8/01/01,8.2769,USD_CNY
8/02/01,8.2768,USD_CNY
8/03/01,8.2768,USD_CNY
8/06/01,8.277,USD_CNY
8/07/01,8.2772,USD_CNY
8/08/01,8.2773,USD_CNY
8/09/01,8.2773,USD_CNY
8/10/01,8.2768,USD_CNY
8/13/01,8.2771,USD_CNY
8/14/01,8.2773,USD_CNY
8/15/01,8.2771,USD_CNY
8/16/01,8.277,USD_CNY
8/17/01,8.2768,USD_CNY
8/20/01,8.2768,USD_CNY
8/21/01,8.2768,USD_CNY
8/22/01,8.2769,USD_CNY
8/23/01,8.2768,USD_CNY
8/24/01,8.2773,USD_CNY
8/27/01,8.277,USD_CNY
8/28/01,8.2768,USD_CNY
8/29/01,8.2769,USD_CNY
8/30/01,8.2767,USD_CNY
8/31/01,8.2769,USD_CNY
9/03/01,8.277,USD_CNY
9/04/01,8.2768,USD_CNY
9/05/01,8.277,USD_CNY
9/06/01,8.2768,USD_CNY
9/07/01,8.2767,USD_CNY
9/10/01,8.2767,USD_CNY
9/11/01,8.2769,USD_CNY
9/12/01,8.2769,USD_CNY
9/13/01,8.2768,USD_CNY
9/14/01,8.2766,USD_CNY
9/17/01,8.2767,USD_CNY
9/18/01,8.2768,USD_CNY
9/19/01,8.2766,USD_CNY
9/20/01,8.2766,USD_CNY
9/21/01,8.2767,USD_CNY
9/24/01,8.277,USD_CNY
9/25/01,8.2772,USD_CNY
9/26/01,8.2769,USD_CNY
9/27/01,8.2769,USD_CNY
9/28/01,8.2768,USD_CNY
10/01/01,8.2768,USD_CNY
10/02/01,8.2768,USD_CNY
10/03/01,8.2768,USD_CNY
10/04/01,8.2768,USD_CNY
10/05/01,8.2768,USD_CNY
10/08/01,8.2767,USD_CNY
10/09/01,8.2769,USD_CNY
10/10/01,8.2768,USD_CNY
10/11/01,8.2766,USD_CNY
10/12/01,8.2765,USD_CNY
10/15/01,8.2766,USD_CNY
10/16/01,8.2767,USD_CNY
10/17/01,8.2769,USD_CNY
10/18/01,8.277,USD_CNY
10/19/01,8.2768,USD_CNY
10/22/01,8.277,USD_CNY
10/23/01,8.2768,USD_CNY
10/24/01,8.2767,USD_CNY
10/25/01,8.2769,USD_CNY
10/26/01,8.277,USD_CNY
10/29/01,8.277,USD_CNY
10/30/01,8.2768,USD_CNY
10/31/01,8.2768,USD_CNY
11/01/01,8.2769,USD_CNY
11/02/01,8.2769,USD_CNY
11/05/01,8.2768,USD_CNY
11/06/01,8.2767,USD_CNY
11/07/01,8.2766,USD_CNY
11/08/01,8.2766,USD_CNY
11/09/01,8.2766,USD_CNY
11/12/01,8.2765,USD_CNY
11/13/01,8.2765,USD_CNY
11/14/01,8.2767,USD_CNY
11/15/01,8.277,USD_CNY
11/16/01,8.2771,USD_CNY
11/19/01,8.277,USD_CNY
11/20/01,8.2769,USD_CNY
11/21/01,8.2769,USD_CNY
11/22/01,8.2769,USD_CNY
11/23/01,8.2769,USD_CNY
11/26/01,8.277,USD_CNY
11/27/01,8.277,USD_CNY
11/28/01,8.2772,USD_CNY
11/29/01,8.2774,USD_CNY
11/30/01,8.2772,USD_CNY
12/03/01,8.277,USD_CNY
12/04/01,8.2771,USD_CNY
12/05/01,8.2772,USD_CNY
12/06/01,8.2773,USD_CNY
12/07/01,8.2772,USD_CNY
12/10/01,8.277,USD_CNY
12/11/01,8.2768,USD_CNY
12/12/01,8.2768,USD_CNY
12/13/01,8.2767,USD_CNY
12/14/01,8.2768,USD_CNY
12/17/01,8.2769,USD_CNY
12/18/01,8.2768,USD_CNY
12/19/01,8.2767,USD_CNY
12/20/01,8.2766,USD_CNY
12/21/01,8.2767,USD_CNY
12/24/01,8.2766,USD_CNY
12/25/01,8.2767,USD_CNY
12/26/01,8.2766,USD_CNY
12/27/01,8.2767,USD_CNY
12/28/01,8.2768,USD_CNY
12/31/01,8.2766,USD_CNY
1/02/02,8.2766,USD_CNY
1/03/02,8.2766,USD_CNY
1/04/02,8.2768,USD_CNY
1/07/02,8.2767,USD_CNY
1/08/02,8.2766,USD_CNY
1/09/02,8.2767,USD_CNY
1/10/02,8.2766,USD_CNY
1/11/02,8.2768,USD_CNY
1/14/02,8.2767,USD_CNY
1/15/02,8.2768,USD_CNY
1/16/02,8.2767,USD_CNY
1/17/02,8.2768,USD_CNY
1/18/02,8.2767,USD_CNY
1/21/02,8.2768,USD_CNY
1/22/02,8.2767,USD_CNY
1/23/02,8.2765,USD_CNY
1/24/02,8.2767,USD_CNY
1/25/02,8.2765,USD_CNY
1/28/02,8.2767,USD_CNY
1/29/02,8.2766,USD_CNY
1/30/02,8.2765,USD_CNY
1/31/02,8.2765,USD_CNY
2/01/02,8.2766,USD_CNY
2/04/02,8.2766,USD_CNY
2/05/02,8.2765,USD_CNY
2/06/02,8.2767,USD_CNY
2/07/02,8.2766,USD_CNY
2/08/02,8.2767,USD_CNY
2/11/02,8.2768,USD_CNY
2/12/02,8.2768,USD_CNY
2/13/02,8.2768,USD_CNY
2/14/02,8.2768,USD_CNY
2/15/02,8.2768,USD_CNY
